horizontal_concentration	nitroxoline_concentration	norm_fitness	horizontal_drug	replicate
0.1125	0	0.96873070498533	Meropenem	1
0.387	0	0	Meropenem	1
0.0968	0	0.827119233213732	Meropenem	1
0.225	0	0.247	Meropenem	1
0.0562	0	1	Meropenem	1
0.1935	0	0.468	Meropenem	1
0	0	1	Meropenem	1
0.2	0	0.269242193145364	Imipenem	1
6	0	0	Nitrofurantoin	1
0.172	0	0.218280102985521	Imipenem	1
5.16	0	0	Nitrofurantoin	1
0.1	0	0.606133178538307	Imipenem	1
3	0	0.93671027665481	Nitrofurantoin	1
0.086	0	0.707155374961358	Imipenem	1
2.58	0	0.981358479538212	Nitrofurantoin	1
0.05	0	0.805471619694506	Imipenem	1
1.5	0	0.984966415124749	Nitrofurantoin	1
0.043	0	0.731508940170487	Imipenem	1
1.29	0	0.849217838681274	Nitrofurantoin	1
0.025	0	0.737822827446928	Imipenem	1
0.75	0	0.821707329833925	Nitrofurantoin	1
0	0	0.892062073771408	Imipenem	1
0	0	0.995339229936045	Nitrofurantoin	1
3.27	0	0.541	Temocillin	1
0.8175	0	0.994888237987728	Temocillin	1
2.81	0	0.541	Temocillin	1
0.7025	0	0.97684856005504	Temocillin	1
1.635	0	0.552	Temocillin	1
0.4088	0	0.893415049616359	Temocillin	1
1.405	0	0.573	Temocillin	1
0	0	1	Temocillin	1
0.2	0.136	0.746391674464954	Amikacin	1
0.075	0.136	1	Ceftazidime	1
0.172	0.136	0.792392853193308	Amikacin	1
0.064	0.136	1	Ceftazidime	1
0.1	0.136	0.980456495641577	Amikacin	1
0.0375	0.136	1	Ceftazidime	1
0.086	0.136	1	Amikacin	1
0.032	0.136	1	Ceftazidime	1
0.05	0.136	1	Amikacin	1
0.0187	0.136	1	Ceftazidime	1
0.043	0.136	1	Amikacin	1
0.016	0.136	1	Ceftazidime	1
0.025	0.136	1	Amikacin	1
0.0094	0.136	1	Ceftazidime	1
0	0.136	1	Amikacin	1
0	0.136	1	Ceftazidime	1
0.45	0.136	0	Meropenem	1
0.1125	0.136	0.716626205876019	Meropenem	1
0.387	0.136	0.15423924632448	Meropenem	1
0.0968	0.136	0.75180357784476	Meropenem	1
0.225	0.136	0.468580634301563	Meropenem	1
0.0562	0.136	0.839296015818296	Meropenem	1
0.1935	0.136	0.661605188181322	Meropenem	1
0	0.136	1	Meropenem	1
0.2	0.136	0.358989590860486	Imipenem	1
6	0.136	0.1412	Nitrofurantoin	1
0.172	0.136	0.257516402489117	Imipenem	1
5.16	0.136	0.1412	Nitrofurantoin	1
0.1	0.136	0.473090553784735	Imipenem	1
3	0.136	0.769843255777448	Nitrofurantoin	1
0.086	0.136	0.648977413628441	Imipenem	1
2.58	0.136	0.782922022278647	Nitrofurantoin	1
0.05	0.136	0.749548618103175	Imipenem	1
1.5	0.136	1	Nitrofurantoin	1
0.043	0.136	0.907395800014192	Imipenem	1
1.29	0.136	1	Nitrofurantoin	1
0.025	0.136	1	Imipenem	1
0.75	0.136	1	Nitrofurantoin	1
0	0.136	1	Imipenem	1
0	0.136	1	Nitrofurantoin	1
3.27	0.136	0.410402672968646	Temocillin	1
0.8175	0.136	1	Temocillin	1
2.81	0.136	0.658448244543102	Temocillin	1
0.7025	0.136	1	Temocillin	1
1.635	0.136	1	Temocillin	1
0.4088	0.136	1	Temocillin	1
1.405	0.136	1	Temocillin	1
0	0.136	1	Temocillin	1
0.2	0.255	0.791039877348356	Amikacin	1
0.075	0.255	0.966024753295427	Ceftazidime	1
0.172	0.255	0.804118643849555	Amikacin	1
0.064	0.255	1	Ceftazidime	1
0.1	0.255	1	Amikacin	1
0.0375	0.255	1	Ceftazidime	1
0.086	0.255	1	Amikacin	1
0.032	0.255	1	Ceftazidime	1
0.05	0.255	0.972789632520185	Amikacin	1
0.0187	0.255	1	Ceftazidime	1
0.043	0.255	1	Amikacin	1
0.016	0.255	1	Ceftazidime	1
0.025	0.255	1	Amikacin	1
0.0094	0.255	1	Ceftazidime	1
0	0.255	1	Amikacin	1
0	0.255	1	Ceftazidime	1
0.45	0.255	0.157847181911018	Meropenem	1
0.1125	0.255	0.69723355209838	Meropenem	1
0.387	0.255	0.482110392751079	Meropenem	1
0.0968	0.255	0.80321665995292	Meropenem	1
0.225	0.255	0.611094089969796	Meropenem	1
0.0562	0.255	0.750450601999809	Meropenem	1
0.1935	0.255	0.627329800109215	Meropenem	1
0	0.255	1	Meropenem	1
0.2	0.255	0.288634846923003	Imipenem	1
6	0.255	0	Nitrofurantoin	1
0.172	0.255	0.391461011139323	Imipenem	1
5.16	0.255	0	Nitrofurantoin	1
0.1	0.255	0.677840898320741	Imipenem	1
3	0.255	0.725195052894046	Nitrofurantoin	1
0.086	0.255	0.65393832505993	Imipenem	1
2.58	0.255	0.846962878939688	Nitrofurantoin	1
0.05	0.255	0.819001378144022	Imipenem	1
1.5	0.255	0.931298373275003	Nitrofurantoin	1
0.043	0.255	0.85147279842286	Imipenem	1
1.29	0.255	0.959259874070669	Nitrofurantoin	1
0.025	0.255	0.873120411942085	Imipenem	1
0.75	0.255	1	Nitrofurantoin	1
0	0.255	0.969181696933648	Imipenem	1
0	0.255	0.998947165522582	Nitrofurantoin	1
3.27	0.255	0.526758595634481	Temocillin	1
0.8175	0.255	1	Temocillin	1
2.81	0.255	0.69091966482194	Temocillin	1
0.7025	0.255	1	Temocillin	1
1.635	0.255	1	Temocillin	1
0.4088	0.255	1	Temocillin	1
1.405	0.255	0.813138482815899	Temocillin	1
0	0.255	0.895670009357945	Temocillin	1
0.2	0.374	0.714371246134433	Amikacin	1
0.075	0.374	0.801412692159652	Ceftazidime	1
0.172	0.374	0.711214302496213	Amikacin	1
0.064	0.374	0.910552743652412	Ceftazidime	1
0.1	0.374	0.89421489186039	Amikacin	1
0.0375	0.374	0.921725400707739	Ceftazidime	1
0.086	0.374	0.93435317526062	Amikacin	1
0.032	0.374	0.97449145866085	Ceftazidime	1
0.05	0.374	1.03988529116684	Amikacin	1
0.0187	0.374	0.873469262237799	Ceftazidime	1
0.043	0.374	0.892410924067121	Amikacin	1
0.016	0.374	0.891959932118804	Ceftazidime	1
0.025	0.374	0.833330978837569	Amikacin	1
0.0094	0.374	0.810330389473392	Ceftazidime	1
0	0.374	0.821605188181322	Amikacin	1
0	0.374	0.931647223570717	Ceftazidime	1
0.45	0.374	0.255712434695848	Meropenem	1
0.1125	0.374	0.673679829133283	Meropenem	1
0.387	0.374	0.316596347718669	Meropenem	1
0.0968	0.374	0.766584170486624	Meropenem	1
0.225	0.374	0.687209587582799	Meropenem	1
0.0562	0.374	0.811683365318344	Meropenem	1
0.1935	0.374	0.723739935396491	Meropenem	1
0	0.374	0.928490279932497	Meropenem	1
0.2	0.374	0.467227658456612	Imipenem	1
6	0.374	0.1576	Nitrofurantoin	1
0.172	0.374	0.44016814155758	Imipenem	1
5.16	0.374	0.1576	Nitrofurantoin	1
0.1	0.374	0.728249854879663	Imipenem	1
3	0.374	0.782368888677726	Nitrofurantoin	1
0.086	0.374	0.719230015913319	Imipenem	1
2.58	0.374	0.848664705080354	Nitrofurantoin	1
0.05	0.374	0.787780792057532	Imipenem	1
1.5	0.374	0.862645455478187	Nitrofurantoin	1
0.043	0.374	0.758015323468598	Imipenem	1
1.29	0.374	0.917215481224567	Nitrofurantoin	1
0.025	0.374	0.767937146331576	Imipenem	1
0.75	0.374	0.881136125359191	Nitrofurantoin	1
0	0.374	0.829272051302714	Imipenem	1
0	0.374	0.866253391064724	Nitrofurantoin	1
3.27	0.374	0.555622080326782	Temocillin	1
0.8175	0.374	0.979903362040657	Temocillin	1
2.81	0.374	0.615604009452968	Temocillin	1
0.7025	0.374	0.946078965916867	Temocillin	1
1.635	0.374	0.877528189772654	Temocillin	1
0.4088	0.374	0.913156553689712	Temocillin	1
1.405	0.374	0.779211945039506	Temocillin	1
0	0.374	0.84595875339045	Temocillin	1
0.2	0.493	0.445580044937387	Amikacin	1
0.075	0.493	0.632290711540704	Ceftazidime	1
0.172	0.493	0.658899236491419	Amikacin	1
0.064	0.493	0.598015323468598	Ceftazidime	1
0.1	0.493	0.880234141462557	Amikacin	1
0.0375	0.493	0.822958164026273	Ceftazidime	1
0.086	0.493	0.748093500605619	Amikacin	1
0.032	0.493	0.779662936987823	Ceftazidime	1
0.05	0.493	0.768388138279893	Amikacin	1
0.0187	0.493	0.688111571479433	Ceftazidime	1
0.043	0.493	0.679993716409723	Amikacin	1
0.016	0.493	0.720131999809954	Ceftazidime	1
0.025	0.493	0.693974466807556	Amikacin	1
0.0094	0.493	0.726445887086394	Ceftazidime	1
0	0.493	0.716073072275099	Amikacin	1
0	0.493	0.684503635892895	Ceftazidime	1
0.45	0.493	0.266536241455461	Meropenem	1
0.1125	0.493	0.626325674559977	Meropenem	1
0.387	0.493	0.325165194736696	Meropenem	1
0.0968	0.493	0.603776077144118	Meropenem	1
0.225	0.493	0.601972109350849	Meropenem	1
0.0562	0.493	0.635796505474639	Meropenem	1
0.1935	0.493	0.549206051397737	Meropenem	1
0	0.493	0.678189748616455	Meropenem	1
0.2	0.493	0.41130465686528	Imipenem	1
6	0.493	0	Nitrofurantoin	1
0.172	0.493	0.44016814155758	Imipenem	1
5.16	0.493	0	Nitrofurantoin	1
0.1	0.493	0.693523474859239	Imipenem	1
3	0.493	0.690366531221019	Nitrofurantoin	1
0.086	0.493	0.689464547324385	Imipenem	1
2.58	0.493	0.702092321877266	Nitrofurantoin	1
0.05	0.493	0.706151249412121	Imipenem	1
1.5	0.493	0.746740524760668	Nitrofurantoin	1
0.043	0.493	0.632188569888101	Imipenem	1
1.29	0.493	0.708406209153707	Nitrofurantoin	1
0.025	0.493	0.646169320285934	Imipenem	1
0.75	0.493	0.76568218658999	Nitrofurantoin	1
0	0.493	0.770192106073162	Imipenem	1
0	0.493	0.689013555376067	Nitrofurantoin	1
3.27	0.493	0.418971519986672	Temocillin	1
0.8175	0.493	0.791839719592387	Temocillin	1
2.81	0.493	0.497895110942181	Temocillin	1
0.7025	0.493	0.781917896729409	Temocillin	1
1.635	0.493	0.715171088378464	Temocillin	1
0.4088	0.493	0.7029943057739	Temocillin	1
1.405	0.493	0.683601651996261	Temocillin	1
0	0.493	0.786878808160898	Temocillin	1
0.2	0.612	0.392362995035958	Amikacin	1
0.075	0.612	0.423030447521527	Ceftazidime	1
0.172	0.612	0.420775487779941	Amikacin	1
0.064	0.612	0.473090553784735	Ceftazidime	1
0.1	0.612	0.701190337980631	Amikacin	1
0.0375	0.612	0.61459988390373	Ceftazidime	1
0.086	0.612	0.6741308210816	Amikacin	1
0.032	0.612	0.631286585991467	Ceftazidime	1
0.05	0.612	0.613246908058779	Amikacin	1
0.0187	0.612	0.627678650404929	Ceftazidime	1
0.043	0.612	0.622266747025123	Amikacin	1
0.016	0.612	0.597462189867677	Ceftazidime	1
0.025	0.612	0.655189159252278	Amikacin	1
0.0094	0.612	0.661954038477036	Ceftazidime	1
0	0.612	0.628129642353246	Amikacin	1
0	0.612	0.673228837184965	Ceftazidime	1
0.45	0.612	0.338243961237895	Meropenem	1
0.1125	0.612	0.561833825950619	Meropenem	1
0.387	0.612	0.347263800204239	Meropenem	1
0.0968	0.612	0.555519938674178	Meropenem	1
0.225	0.612	0.587540367004699	Meropenem	1
0.0562	0.612	0.546049107759517	Meropenem	1
0.1935	0.612	0.522597526447023	Meropenem	1
0	0.612	0.502753880721067	Meropenem	1
0.2	0.612	0.406343745433791	Imipenem	1
6	0.612	0	Nitrofurantoin	1
0.172	0.612	0.426187391159747	Imipenem	1
5.16	0.612	0	Nitrofurantoin	1
0.1	0.612	0.613697900007096	Imipenem	1
3	0.612	0.611893932213827	Nitrofurantoin	1
0.086	0.612	0.61459988390373	Imipenem	1
2.58	0.612	0.589795326746285	Nitrofurantoin	1
0.05	0.612	0.570853664916963	Imipenem	1
1.5	0.612	0.64842428002752	Nitrofurantoin	1
0.043	0.612	0.570402672968646	Imipenem	1
1.29	0.612	0.640757416906128	Nitrofurantoin	1
0.025	0.612	0.626776666508295	Imipenem	1
0.75	0.612	0.671424869391697	Nitrofurantoin	1
0	0.612	0.622266747025123	Imipenem	1
0	0.612	0.639855433009493	Nitrofurantoin	1
3.27	0.612	0.322008251098476	Temocillin	1
0.8175	0.612	0.667365941856842	Temocillin	1
2.81	0.612	0.432050286487871	Temocillin	1
0.7025	0.612	0.671875861340014	Temocillin	1
1.635	0.612	0.656542135097229	Temocillin	1
0.4088	0.612	0.583030447521527	Temocillin	1
1.405	0.612	0.579422511934989	Temocillin	1
0	0.612	0.49102809006482	Temocillin	1
0.2	0.731	0.278262032111708	Amikacin	1
0.075	0.731	0.258869378334069	Ceftazidime	1
0.172	0.731	0.472639561836418	Amikacin	1
0.064	0.731	0.331479082013137	Ceftazidime	1
0.1	0.731	0.575814576348452	Amikacin	1
0.0375	0.731	0.496890985392943	Ceftazidime	1
0.086	0.731	0.550108035294372	Amikacin	1
0.032	0.731	0.54875505944942	Ceftazidime	1
0.05	0.731	0.563637793743888	Amikacin	1
0.0187	0.731	0.572657632710232	Ceftazidime	1
0.043	0.731	0.562284817898936	Amikacin	1
0.016	0.731	0.558676882312399	Ceftazidime	1
0.025	0.731	0.57130465686528	Amikacin	1
0.0094	0.731	0.522597526447023	Ceftazidime	1
0	0.731	0.56814771322706	Amikacin	1
0	0.731	0.564539777640522	Ceftazidime	1
0.45	0.731	0.285026911336466	Meropenem	1
0.1125	0.731	0.547402083604469	Meropenem	1
0.387	0.731	0.35177371968741	Meropenem	1
0.0968	0.731	0.540186212431394	Meropenem	1
0.225	0.731	0.561382834002302	Meropenem	1
0.0562	0.731	0.468027500700643	Meropenem	1
0.1935	0.731	0.485616186685013	Meropenem	1
0	0.731	0.396319780918209	Meropenem	1
0.2	0.731	0.381539188276345	Imipenem	1
6	0.731	0	Nitrofurantoin	1
0.172	0.731	0.400480850105667	Imipenem	1
5.16	0.731	0	Nitrofurantoin	1
0.1	0.731	0.563637793743888	Imipenem	1
3	0.731	0.61144294026551	Nitrofurantoin	1
0.086	0.731	0.583932431418161	Imipenem	1
2.58	0.731	0.602874093247484	Nitrofurantoin	1
0.05	0.731	0.564539777640522	Imipenem	1
1.5	0.731	0.609187980523924	Nitrofurantoin	1
0.043	0.731	0.543794148017931	Imipenem	1
1.29	0.731	0.628580634301563	Nitrofurantoin	1
0.025	0.731	0.544696131914565	Imipenem	1
0.75	0.731	0.568598705175377	Nitrofurantoin	1
0	0.731	0.519440582808803	Imipenem	1
0	0.731	0.538382244638125	Nitrofurantoin	1
3.27	0.731	0.235868788969892	Temocillin	1
0.8175	0.731	0.522597526447023	Temocillin	1
2.81	0.731	0.37432331710327	Temocillin	1
0.7025	0.731	0.610540956368876	Temocillin	1
1.635	0.731	0.451340798612907	Temocillin	1
0.4088	0.731	0.600619133505898	Temocillin	1
1.405	0.731	0.463968573165788	Temocillin	1
0	0.731	0.4170654105408	Temocillin	1
0.2	0.85	0.238574740659795	Amikacin	1
0.075	0.85	0.262026321972289	Ceftazidime	1
0.172	0.85	0.328773130323234	Amikacin	1
0.064	0.85	0.243986644039601	Ceftazidime	1
0.1	0.85	0.525754470085243	Amikacin	1
0.0375	0.85	0.39451581312494	Ceftazidime	1
0.086	0.85	0.51989157475712	Amikacin	1
0.032	0.85	0.426536241455461	Ceftazidime	1
0.05	0.85	0.486518170581648	Amikacin	1
0.0187	0.85	0.461713613424202	Ceftazidime	1
0.043	0.85	0.483812218891745	Amikacin	1
0.016	0.85	0.435556080421805	Ceftazidime	1
0.025	0.85	0.469380476545594	Amikacin	1
0.0094	0.85	0.372868199605715	Ceftazidime	1
0	0.85	0.467576508752326	Amikacin	1
0	0.85	0.485165194736696	Ceftazidime	1
0.45	0.85	0.32291023499511	Meropenem	1
0.1125	0.85	0.515381655273948	Meropenem	1
0.387	0.85	0.328773130323234	Meropenem	1
0.0968	0.85	0.453144766406175	Meropenem	1
0.225	0.85	0.453595758354493	Meropenem	1
0.0562	0.85	0.357985465311248	Meropenem	1
0.1935	0.85	0.390005893641768	Meropenem	1
0	0.85	0.358436457259565	Meropenem	1
0.2	0.85	0.340498920979481	Imipenem	1
6	0.85	0	Nitrofurantoin	1
0.172	0.85	0.378382244638125	Imipenem	1
5.16	0.85	0	Nitrofurantoin	1
0.1	0.85	0.430144177041999	Imipenem	1
3	0.85	0.574912592451817	Nitrofurantoin	1
0.086	0.85	0.517636615015534	Imipenem	1
2.58	0.85	0.504557848514335	Nitrofurantoin	1
0.05	0.85	0.413457474954262	Imipenem	1
1.5	0.85	0.590697310642919	Nitrofurantoin	1
0.043	0.85	0.5167346311189	Imipenem	1
1.29	0.85	0.569049697123694	Nitrofurantoin	1
0.025	0.85	0.469831468493912	Imipenem	1
0.75	0.85	0.531617365413367	Nitrofurantoin	1
0	0.85	0.515832647222265	Imipenem	1
0	0.85	0.416163426644166	Nitrofurantoin	1
3.27	0.85	0.233613829228306	Temocillin	1
0.8175	0.85	0.566343745433791	Temocillin	1
2.81	0.85	0.224593990261962	Temocillin	1
0.7025	0.85	0.451340798612907	Temocillin	1
1.635	0.85	0.387750933900182	Temocillin	1
0.4088	0.85	0.453144766406175	Temocillin	1
1.405	0.85	0.363397368691054	Temocillin	1
0	0.85	0.404437635987919	Temocillin	1
0.2	0	0.686382353306336	Amikacin	2
0.075	0	0.878586767032447	Ceftazidime	2
0.172	0	0.700266193575491	Amikacin	2
0.064	0	0.885094817158613	Ceftazidime	2
0.1	0	0.797019205451163	Amikacin	2
0.0375	0	1	Ceftazidime	2
0.086	0	0.948005968378221	Amikacin	2
0.032	0	1	Ceftazidime	2
0.05	0	0.956249498538031	Amikacin	2
0.0187	0	1	Ceftazidime	2
0.043	0	0.998768759362318	Amikacin	2
0.016	0	1	Ceftazidime	2
0.025	0	0.902015747486646	Amikacin	2
0.0094	0	1	Ceftazidime	2
0	0	0.881623857091325	Amikacin	2
0	0	0.900280267453001	Ceftazidime	2
0.45	0	0.0737579014298845	Meropenem	2
0.1125	0	0.652540492650272	Meropenem	2
0.387	0	0.0681175913205403	Meropenem	2
0.0968	0	0.727600004105389	Meropenem	2
0.225	0	0.190902803700877	Meropenem	2
0.0562	0	0.782267625165186	Meropenem	2
0.1935	0	0.46380703899145	Meropenem	2
0	0	1	Meropenem	2
0.2	0	0.0932820518083833	Imipenem	2
6	0	0.270301015240106	Nitrofurantoin	2
0.172	0	0.124954562422392	Imipenem	2
5.16	0	0.111070722153238	Nitrofurantoin	2
0.1	0	0.375731427284	Imipenem	2
3	0	0.652974362658683	Nitrofurantoin	2
0.086	0	0.550581040673667	Imipenem	2
2.58	0	0.686816223314748	Nitrofurantoin	2
0.05	0	0.848649736452082	Imipenem	2
1.5	0	0.898544787419357	Nitrofurantoin	2
0.043	0	0.751462854567999	Imipenem	2
1.29	0	0.931085038050188	Nitrofurantoin	2
0.025	0	0.801791775543685	Imipenem	2
0.75	0	0.932386648075422	Nitrofurantoin	2
0	0	0.974905908899708	Imipenem	2
0	0	1	Nitrofurantoin	2
3.27	0	0.46771186906715	Temocillin	2
0.8175	0	1	Temocillin	2
2.81	0	0.426494218268097	Temocillin	2
0.7025	0	1	Temocillin	2
1.635	0	0.483331189369949	Temocillin	2
0.4088	0	1	Temocillin	2
1.405	0	0.551014910682078	Temocillin	2
0	0	1	Temocillin	2
0.2	0.136	0.771420874954909	Amikacin	2
0.075	0.136	1	Ceftazidime	2
0.172	0.136	0.783135365182008	Amikacin	2
0.064	0.136	1	Ceftazidime	2
0.1	0.136	0.980546219009052	Amikacin	2
0.0375	0.136	1	Ceftazidime	2
0.086	0.136	1	Amikacin	2
0.032	0.136	1	Ceftazidime	2
0.05	0.136	1	Amikacin	2
0.0187	0.136	1	Ceftazidime	2
0.043	0.136	1	Amikacin	2
0.016	0.136	1	Ceftazidime	2
0.025	0.136	1	Amikacin	2
0.0094	0.136	1	Ceftazidime	2
0	0.136	1	Amikacin	2
0	0.136	1	Ceftazidime	2
0.45	0.136	0.0824353015981062	Meropenem	2
0.1125	0.136	0.805262735610974	Meropenem	2
0.387	0.136	0.164870603196212	Meropenem	2
0.0968	0.136	0.892904477310013	Meropenem	2
0.225	0.136	0.632582472263362	Meropenem	2
0.0562	0.136	0.861231966696004	Meropenem	2
0.1935	0.136	0.688117833339981	Meropenem	2
0	0.136	1	Meropenem	2
0.2	0.136	0.0976207518924941	Imipenem	2
6	0.136	0.157928683061635	Nitrofurantoin	2
0.172	0.136	0.181357663515834	Imipenem	2
5.16	0.136	0.183093143549478	Nitrofurantoin	2
0.1	0.136	0.415647468057819	Imipenem	2
3	0.136	0.635185692313828	Nitrofurantoin	2
0.086	0.136	0.488971499479293	Imipenem	2
2.58	0.136	0.727600004105389	Nitrofurantoin	2
0.05	0.136	0.804828865602563	Imipenem	2
1.5	0.136	1	Nitrofurantoin	2
0.043	0.136	0.828257846056761	Imipenem	2
1.29	0.136	1	Nitrofurantoin	2
0.025	0.136	1	Imipenem	2
0.75	0.136	1	Nitrofurantoin	2
0	0.136	1	Imipenem	2
0	0.136	1	Nitrofurantoin	2
3.27	0.136	0.340587956602702	Temocillin	2
0.8175	0.136	1	Temocillin	2
2.81	0.136	0.321497676232614	Temocillin	2
0.7025	0.136	1	Temocillin	2
1.635	0.136	0.849517476468904	Temocillin	2
0.4088	0.136	1	Temocillin	2
1.405	0.136	0.761441864761454	Temocillin	2
0	0.136	1	Temocillin	2
0.2	0.255	0.729769354147445	Amikacin	2
0.075	0.255	1	Ceftazidime	2
0.172	0.255	0.788775675291353	Amikacin	2
0.064	0.255	1	Ceftazidime	2
0.1	0.255	1	Amikacin	2
0.0375	0.255	1	Ceftazidime	2
0.086	0.255	0.990959099210918	Amikacin	2
0.032	0.255	1	Ceftazidime	2
0.05	0.255	1	Amikacin	2
0.0187	0.255	1	Ceftazidime	2
0.043	0.255	1	Amikacin	2
0.016	0.255	1	Ceftazidime	2
0.025	0.255	1	Amikacin	2
0.0094	0.255	1	Ceftazidime	2
0	0.255	1	Amikacin	2
0	0.255	1	Ceftazidime	2
0.45	0.255	0.0694192013457736	Meropenem	2
0.1125	0.255	0.764912824828743	Meropenem	2
0.387	0.255	0.0572708411102632	Meropenem	2
0.0968	0.255	0.822183665939006	Meropenem	2
0.225	0.255	0.571406801077399	Meropenem	2
0.0562	0.255	0.882491597108147	Meropenem	2
0.1935	0.255	0.629111512196073	Meropenem	2
0	0.255	1	Meropenem	2
0.2	0.255	0.117578772279404	Imipenem	2
6	0.255	0.109335242119593	Nitrofurantoin	2
0.172	0.255	0.277242935374683	Imipenem	2
5.16	0.255	0.132764222573792	Nitrofurantoin	2
0.1	0.255	0.585290641346554	Imipenem	2
3	0.255	0.674233993070826	Nitrofurantoin	2
0.086	0.255	0.669461422978304	Imipenem	2
2.58	0.255	0.78356923519042	Nitrofurantoin	2
0.05	0.255	0.792680505367052	Imipenem	2
1.5	0.255	1	Nitrofurantoin	2
0.043	0.255	0.854723916569837	Imipenem	2
1.29	0.255	1	Nitrofurantoin	2
0.025	0.255	0.976641388933352	Imipenem	2
0.75	0.255	1	Nitrofurantoin	2
0	0.255	1	Imipenem	2
0	0.255	1	Nitrofurantoin	2
3.27	0.255	0.236893024592452	Temocillin	2
0.8175	0.255	1	Temocillin	2
2.81	0.255	0.263359095105529	Temocillin	2
0.7025	0.255	1	Temocillin	2
1.635	0.255	1	Temocillin	2
0.4088	0.255	1	Temocillin	2
1.405	0.255	0.789209545299764	Temocillin	2
0	0.255	1	Temocillin	2
0.2	0.374	0.657313062742794	Amikacin	2
0.075	0.374	1	Ceftazidime	2
0.172	0.374	0.813940135779195	Amikacin	2
0.064	0.374	1	Ceftazidime	2
0.1	0.374	1	Amikacin	2
0.0375	0.374	1	Ceftazidime	2
0.086	0.374	0.975339778908119	Amikacin	2
0.032	0.374	1	Ceftazidime	2
0.05	0.374	0.961455938638964	Amikacin	2
0.0187	0.374	0.944968878319343	Ceftazidime	2
0.043	0.374	1	Amikacin	2
0.016	0.374	0.965794638723075	Ceftazidime	2
0.025	0.374	0.911127017663279	Amikacin	2
0.0094	0.374	0.949741448411865	Ceftazidime	2
0	0.374	1	Amikacin	2
0	0.374	0.942799528277288	Ceftazidime	2
0.45	0.374	0.170510913305556	Meropenem	2
0.1125	0.374	0.66772594294466	Meropenem	2
0.387	0.374	0.274205845315806	Meropenem	2
0.0968	0.374	0.705472633676424	Meropenem	2
0.225	0.374	0.543205250530678	Meropenem	2
0.0562	0.374	0.758404774702577	Meropenem	2
0.1935	0.374	0.589629341430664	Meropenem	2
0	0.374	0.958852718588498	Meropenem	2
0.2	0.374	0.177452833440134	Imipenem	2
6	0.374	0.149685152901824	Nitrofurantoin	2
0.172	0.374	0.437774838486785	Imipenem	2
5.16	0.374	0.125822302439215	Nitrofurantoin	2
0.1	0.374	0.654709842692327	Imipenem	2
3	0.374	0.504590819782092	Nitrofurantoin	2
0.086	0.374	0.658180802759616	Imipenem	2
2.58	0.374	0.635185692313828	Nitrofurantoin	2
0.05	0.374	0.785738585232475	Imipenem	2
1.5	0.374	0.879020637040858	Nitrofurantoin	2
0.043	0.374	0.784003105198831	Imipenem	2
1.29	0.374	0.894206087335246	Nitrofurantoin	2
0.025	0.374	0.855157786578248	Imipenem	2
0.75	0.374	0.91156088767169	Nitrofurantoin	2
0	0.374	1	Imipenem	2
0	0.374	0.989223619177274	Nitrofurantoin	2
3.27	0.374	0.296767085753182	Temocillin	2
0.8175	0.374	0.951910798453921	Temocillin	2
2.81	0.374	0.585290641346554	Temocillin	2
0.7025	0.374	1	Temocillin	2
1.635	0.374	0.941064048243643	Temocillin	2
0.4088	0.374	0.978376868966997	Temocillin	2
1.405	0.374	0.918502807806267	Temocillin	2
0	0.374	1	Temocillin	2
0.2	0.493	0.562729400909177	Amikacin	2
0.075	0.493	0.868173886830581	Ceftazidime	2
0.172	0.493	0.804394995594152	Amikacin	2
0.064	0.493	0.904618967537112	Ceftazidime	2
0.1	0.493	0.773590224996965	Amikacin	2
0.0375	0.493	0.772288614971731	Ceftazidime	2
0.086	0.493	0.768817654904443	Amikacin	2
0.032	0.493	0.784003105198831	Ceftazidime	2
0.05	0.493	0.777495055072664	Amikacin	2
0.0187	0.493	0.749293504525944	Ceftazidime	2
0.043	0.493	0.767082174870798	Amikacin	2
0.016	0.493	0.748425764509122	Ceftazidime	2
0.025	0.493	0.752330594584821	Amikacin	2
0.0094	0.493	0.692456533424092	Ceftazidime	2
0	0.493	0.695493623482969	Amikacin	2
0	0.493	0.725430654063334	Ceftazidime	2
0.45	0.493	0.21606726418872	Meropenem	2
0.1125	0.493	0.593968041514775	Meropenem	2
0.387	0.493	0.337116996535413	Meropenem	2
0.0968	0.493	0.604814791725052	Meropenem	2
0.225	0.493	0.46380703899145	Meropenem	2
0.0562	0.493	0.660784022810082	Meropenem	2
0.1935	0.493	0.603513181699819	Meropenem	2
0	0.493	0.872946456923103	Meropenem	2
0.2	0.493	0.246872034785907	Imipenem	2
6	0.493	0.107165892077538	Nitrofurantoin	2
0.172	0.493	0.434737748427907	Imipenem	2
5.16	0.493	0.096753011875672	Nitrofurantoin	2
0.1	0.493	0.56793584101011	Imipenem	2
3	0.493	0.518474660051247	Nitrofurantoin	2
0.086	0.493	0.607418011775519	Imipenem	2
2.58	0.493	0.587459991388609	Nitrofurantoin	2
0.05	0.493	0.642127612448406	Imipenem	2
1.5	0.493	0.685948483297925	Nitrofurantoin	2
0.043	0.493	0.652540492650272	Imipenem	2
1.29	0.493	0.758404774702577	Nitrofurantoin	2
0.025	0.493	0.656445322725972	Imipenem	2
0.75	0.493	0.683345263247459	Nitrofurantoin	2
0	0.493	0.658180802759616	Imipenem	2
0	0.493	0.694625883466147	Nitrofurantoin	2
